searge,name,side,desc
func_75895_a,getServerIdHash,2,Compute a serverId hash for use by sendSessionRequest()
func_75896_a,decodePublicKey,2,Create a new PublicKey from encoded X.509 data
func_75968_a,format,0,
func_76056_b,setSpawnY,0,Sets the y spawn position
func_76057_l,getLastTimePlayed,0,Return the last time the player was in this world.
func_76058_a,setSpawnX,0,Set the x spawn position to the passed in value
func_76059_o,isRaining,2,"Returns true if it is raining, false otherwise."
func_76060_a,setGameType,2,Sets the GameType.
func_76061_m,isThundering,2,"Returns true if it is thundering, false otherwise."
func_76062_a,setWorldName,2,
func_76063_b,getSeed,2,Returns the seed of current world.
func_76064_a,updateTagCompound,2,
func_76065_j,getWorldName,2,Get current world name
func_76067_t,getGenerator,2,
func_76068_b,setDayTime,2,Set current world time
func_76069_a,setThundering,2,Sets whether it is thundering or not.
func_76070_v,isInitialized,2,Returns true if the World is initialized.
func_76071_n,getThunderTime,2,Returns the number of ticks until next thunderbolt.
func_76072_h,getPlayerNBTTagCompound,2,Returns the player's NBTTagCompound to be loaded
func_76073_f,getDayTime,2,Get current world time
func_76074_e,getSpawnZ,2,Returns the z spawn position
func_76075_d,getSpawnY,2,Return the Y axis spawning point of the player.
func_76077_q,getGameType,2,Gets the GameType.
func_76078_e,setSaveVersion,2,Sets the save version of the world
func_76079_c,getSpawnX,2,Returns the x spawn position
func_76080_g,setRainTime,2,Sets the number of ticks until rain.
func_76082_a,cloneNBTCompound,2,"Creates a new NBTTagCompound for the world, with the given NBTTag as the ""Player"""
func_76083_p,getRainTime,2,Return the number of ticks until rain.
func_76084_b,setRaining,2,Sets whether it is raining or not.
func_76085_a,setGenerator,2,
func_76086_u,areCommandsAllowed,2,Returns true if commands are allowed on this World.
func_76087_c,setSpawnZ,0,Set the z spawn position to the passed in value
func_76088_k,getSaveVersion,2,Returns the save version of this world
func_76089_r,isMapFeaturesEnabled,2,Get whether the map features (e.g. strongholds) generation is enabled or disabled.
func_76090_f,setThunderTime,2,Defines the number of ticks until next thunderbolt.
func_76091_d,setInitialized,2,Sets the initialization status of the World.
func_76093_s,isHardcore,2,"Returns true if hardcore mode is enabled, otherwise false"
func_76123_f,ceil,2,
func_76124_d,lfloor,2,Long version of floor()
func_76125_a,clamp,2,"Returns the value of the first parameter, clamped to be within the lower and upper limits given by the second and third parameters."
func_76126_a,sin,2,sin looked up in a table
func_76127_a,average,2,
func_76128_c,floor,2,Returns the greatest integer less than or equal to the double argument
func_76129_c,sqrt,2,
func_76130_a,abs,2,Returns the unsigned value of an int.
func_76131_a,clamp,2,"Returns the value of the first parameter, clamped to be within the lower and upper limits given by the second and third parameters"
func_76132_a,absMax,2,Maximum of the absolute value of two numbers.
func_76133_a,sqrt,2,
func_76134_b,cos,2,cos looked up in the sin table with the appropriate offset
func_76135_e,abs,2,
func_76136_a,nextInt,2,
func_76137_a,intFloorDiv,2,Buckets an integer with specifed bucket sizes.
func_76138_g,wrapDegrees,2,"the angle is reduced to an angle between -180 and +180 by mod, and a 360 check"
func_76140_b,fastFloor,0,"returns par0 cast as an int, and no greater than Integer.MAX_VALUE-1024"
func_76141_d,floor,2,Returns the greatest integer less than or equal to the float argument
func_76142_g,wrapDegrees,2,"the angle is reduced to an angle between -180 and +180 by mod, and a 360 check"
func_76143_f,ceil,2,
func_76181_a,getSuitableLanPort,2,
func_76184_a,read,2,reads in data from the NBTTagCompound into this MapDataBase
func_76185_a,markDirty,2,"Marks this MapDataBase dirty, to be saved to disk when the level next saves."
func_76186_a,setDirty,2,"Sets the dirty state of this MapDataBase, whether it needs saving to disk."
func_76188_b,isDirty,2,Whether this MapDataBase needs saving to disk.
func_76191_a,updateVisiblePlayers,2,Adds the player passed to the list of visible players and checks to see which players are visible
func_76217_h,isFlammable,2,Returns if the block can burn or not.
func_76218_k,isOpaque,2,Indicate if the material is opaque
func_76220_a,isSolid,2,Returns true if the block is a considered solid. This is true by default.
func_76222_j,isReplaceable,2,"Returns whether the material can be replaced by other blocks when placed - eg snow, vines and tall grass."
func_76224_d,isLiquid,2,Returns if blocks of these materials are liquids.
func_76229_l,isToolNotRequired,2,Returns true if the material can be harvested without a tool (or with the wrong tool)
func_76230_c,blocksMovement,2,Returns if this material is considered solid or not
func_76271_a,getRandomItem,2,Returns a random choice from the input items.
func_76272_a,getTotalWeight,2,Returns the total weight of all items in a collection.
func_76273_a,getRandomItem,2,"Returns a random choice from the input items, with a total weight value."
func_76316_a,onInventoryChanged,2,Called by InventoryBasic.onInventoryChanged() on a array that is never filled.
func_76319_b,endSection,2,End section
func_76320_a,startSection,2,Start section
func_76337_a,ticksToElapsedTime,0,"Returns the time elapsed for the given number of ticks, in ""mm:ss"" format."
func_76338_a,stripControlCodes,0,
func_76340_b,getB,2,
func_76341_a,getA,2,
func_76345_d,getHungerDamage,2,How much satiate(food) is consumed by this DamageSource
func_76346_g,getTrueSource,2,"Retrieves the true causer of the damage, e.g. the player who fired an arrow, the shulker who fired the bullet, etc."
func_76347_k,isFireDamage,2,Returns true if the damage is fire based.
func_76348_h,setDamageBypassesArmor,2,
func_76349_b,setProjectile,2,Define the damage type as projectile based.
func_76350_n,isDifficultyScaled,2,Return whether this damage source will have its damage amount scaled based on the current difficulty.
func_76351_m,setDifficultyScaled,2,Set whether this damage source will have its damage amount scaled based on the current difficulty.
func_76352_a,isProjectile,2,Returns true if the damage is projectile based.
func_76353_a,causeArrowDamage,2,returns EntityDamageSourceIndirect of an arrow
func_76354_b,causeIndirectMagicDamage,2,
func_76355_l,getDamageType,2,Return the name of damage type.
func_76356_a,causeThrownDamage,2,
func_76357_e,canHarmInCreative,2,
func_76358_a,causeMobDamage,2,
func_76359_i,setDamageAllowedInCreativeMode,2,
func_76361_j,setFireDamage,2,Define the damage type as fire based.
func_76362_a,causeFireballDamage,2,returns EntityDamageSourceIndirect of a fireball
func_76363_c,isUnblockable,2,
func_76364_f,getImmediateSource,2,"Retrieves the immediate causer of the damage, e.g. the arrow entity, not its shooter"
func_76365_a,causePlayerDamage,2,returns an EntityDamageSource of type player
func_76393_a,getName,2,returns the name of the potion
func_76394_a,performEffect,2,
func_76397_a,isReady,2,checks if Potion effect is ready to be applied this tick.
func_76401_j,getLiquidColor,2,Returns the color of the potion liquid.
func_76403_b,isInstant,2,Returns true if the potion has an instant effect instead of a continuous one (eg Harming)
func_76453_d,getEffectName,2,
func_76454_e,deincrementDuration,2,
func_76455_a,tick,2,
func_76457_b,performEffect,2,
func_76458_c,getAmplifier,2,
func_76459_b,getDuration,2,
func_76463_a,start,2,Note issuing start multiple times is not an error.
func_76468_d,isSnooperRunning,2,
func_76470_e,stop,2,
func_76471_b,addMemoryStatsToSnooper,2,
func_76559_b,getMoonPhase,2,
func_76560_a,calcSunriseSunsetColors,0,Returns array with sunrise/sunset colors
func_76561_g,isSkyColored,0,
func_76562_b,getFogColor,0,Return Vec3D with biome specific fog color
func_76563_a,calculateCelestialAngle,2,Calculates the angle of sun and moon in the sky relative to a specified time (usually worldTime)
func_76565_k,getVoidFogYFactor,0,"Returns a double value representing the Y value relative to the top of the map at which void fog is at its maximum. The default factor of 0.03125 relative to 256, for example, means the void fog will be at its maximum at (256*0.03125), or 8."
func_76567_e,canRespawnHere,2,"True if the player can respawn in this dimension (true = overworld, false = nether)."
func_76568_b,doesXZShowFog,0,"Returns true if the given X,Z coordinate should show environmental fog."
func_76569_d,isSurfaceWorld,2,"Returns 'true' if in the ""main surface world"", but 'false' if in the Nether or End dimensions."
func_76571_f,getCloudHeight,0,the y level at which clouds are rendered.
func_76581_a,set,2,"Arguments are x, y, z, val. Sets the nibble of data at x << 11 | z << 7 | y to val."
func_76582_a,get,2,"Returns the nibble of data corresponding to the passed in x, y, z. y is at most 6 bits, z is at most 4."
func_76587_i,getSections,2,Returns the sections array for this Chunk.
func_76606_c,isEmptyBetween,2,Returns whether the ExtendedBlockStorages containing levels (in blocks) from arg 1 to arg 2 are fully empty (true) or not (false).
func_76608_a,removeEntityAtIndex,2,Removes entity at the specified index from the entity array.
func_76612_a,addEntity,2,Adds an entity to the chunk.
func_76621_g,isEmpty,2,
func_76622_b,removeEntity,2,removes entity using its y chunk coordinate as its index
func_76625_h,getTopFilledSegment,2,Returns the topmost ExtendedBlockStorage instance for this Chunk that actually contains a block.
func_76630_e,markDirty,2,Sets the isModified flag for this Chunk
func_76632_l,getPos,2,Gets a {@link ChunkPos} representing the x and z coordinates of this chunk.
func_76663_a,isEmpty,2,"Returns whether or not this block storage's Chunk is fully empty, based on its internal reference count."
func_76672_e,recalculateRefCounts,2,
func_76675_b,needsRandomTick,2,"Returns whether or not this block storage's Chunk will require random ticking, used to avoid looping through random block ticks when there are no blocks that would randomly tick."
func_76686_a,get,2,
func_76690_a,convertToAnvilFormat,2,
func_76691_a,load,2,
func_76727_i,getDownfall,2,Gets a floating point representation of this biome's rainfall
func_76736_e,isHighHumidity,2,Checks to see if the rainfall level of the biome is extremely high
func_76741_f,getSpawningChance,2,returns the chance a creature has to spawn.
func_76747_a,getSpawns,2,Returns the correspondent list of the EnumCreatureType informed.
func_76932_a,getBiomesToSpawnIn,2,Gets the list of valid biomes for the player to spawn in.
func_76983_a,getFontRendererFromRenderManager,0,Returns the font renderer from the set render manager
func_77037_a,getDeathMaxRotation,0,
func_77040_d,getSwingProgress,0,"Returns where in the swing animation the living entity is (from 0 to 1).  Args : entity, partialTickTime"
func_77044_a,handleRotationFloat,0,Defines what float the third param in setRotationAngles of ModelBase is
func_77124_a,setCanBeCreated,2,"Sets canBeCreated to the provided value, and returns this."
func_77125_e,isVersioned,2,Returns true if this world Type has a version associated with it.
func_77126_d,canBeCreated,0,Gets whether this WorldType can be used to generate a new world.
func_77128_b,getTranslationKey,0,Gets the translation key for the name of this world type.
func_77129_f,setVersioned,2,Flags this world type as having an associated version.
func_77130_a,byName,2,
func_77131_c,getVersion,2,Returns generatorVersion.
func_77132_a,getWorldTypeForGeneratorVersion,2,
func_77142_a,getByName,2,"Gets the game type registered with the specified name. If no matches were found, survival will be returned."
func_77144_e,isSurvivalOrAdventure,2,Returns true if this is the SURVIVAL or ADVENTURE game type
func_77145_d,isCreative,2,Returns true if this is the CREATIVE game type
