searge,name,side,desc,class
field_242867_d,biomes,2,,net/minecraft/world/gen/FlatGenerationSettings
field_242883_a,CODEC,2,,net/minecraft/world/gen/placement/DecoratedPlacementConfig
field_242884_c,outer,2,,net/minecraft/world/gen/placement/DecoratedPlacementConfig
field_242885_d,inner,2,,net/minecraft/world/gen/placement/DecoratedPlacementConfig
field_242889_a,level,2,,net/minecraft/world/gen/feature/WorldDecoratingHelper
field_242890_b,generator,2,,net/minecraft/world/gen/feature/WorldDecoratingHelper
field_242896_B,DECORATED,2,,net/minecraft/world/gen/placement/Placement
field_242897_C,COUNT_MULTILAYER,2,,net/minecraft/world/gen/placement/Placement
field_242898_b,CHANCE,2,,net/minecraft/world/gen/placement/Placement
field_242899_c,COUNT,2,,net/minecraft/world/gen/placement/Placement
field_242900_d,COUNT_NOISE,2,,net/minecraft/world/gen/placement/Placement
field_242901_e,COUNT_NOISE_BIASED,2,,net/minecraft/world/gen/placement/Placement
field_242902_f,COUNT_EXTRA,2,,net/minecraft/world/gen/placement/Placement
field_242903_g,SQUARE,2,,net/minecraft/world/gen/placement/Placement
field_242904_h,HEIGHTMAP,2,,net/minecraft/world/gen/placement/Placement
field_242905_i,HEIGHTMAP_SPREAD_DOUBLE,2,,net/minecraft/world/gen/placement/Placement
field_242906_k,HEIGHTMAP_WORLD_SURFACE,2,,net/minecraft/world/gen/placement/Placement
field_242907_l,RANGE,2,,net/minecraft/world/gen/placement/Placement
field_242908_m,RANGE_BIASED,2,,net/minecraft/world/gen/placement/Placement
field_242909_n,RANGE_VERY_BIASED,2,,net/minecraft/world/gen/placement/Placement
field_242910_o,DEPTH_AVERAGE,2,,net/minecraft/world/gen/placement/Placement
field_242911_p,SPREAD_32_ABOVE,2,,net/minecraft/world/gen/placement/Placement
field_242912_w,GLOWSTONE,2,,net/minecraft/world/gen/placement/Placement
field_242918_a,list,2,,net/minecraft/world/gen/feature/template/StructureProcessorList
field_242920_k,LIST_OBJECT_CODEC,2,,net/minecraft/world/gen/feature/template/IStructureProcessorType
field_242921_l,DIRECT_CODEC,2,,net/minecraft/world/gen/feature/template/IStructureProcessorType
field_242922_m,LIST_CODEC,2,,net/minecraft/world/gen/feature/template/IStructureProcessorType
field_242931_b,amplitudes,2,,net/minecraft/world/gen/OctavesNoiseGenerator
field_242934_h,REPLACEABLE_FIREPROOF_PLANT,2,,net/minecraft/block/material/Material
field_242937_a,CATEGORIES,2,,net/minecraft/world/gen/layer/LayerUtil
field_242940_c,MUTATIONS,2,,net/minecraft/world/gen/layer/HillsLayer
field_242942_b,SNOWY,2,,net/minecraft/world/gen/layer/ShoreLayer
field_242943_c,JUNGLES,2,,net/minecraft/world/gen/layer/ShoreLayer
field_242960_c,yRot,2,,net/minecraft/block/PortalInfo
field_242961_d,xRot,2,,net/minecraft/block/PortalInfo
field_242962_a,FRAME,2,,net/minecraft/block/PortalSize
field_242984_h,spawnAngle,2,,net/minecraft/world/storage/ServerWorldInfo
field_242989_a,ERROR_NOT_COMPLETE,2,,net/minecraft/command/arguments/AngleArgument
field_242990_b,EXAMPLES,2,,net/minecraft/command/arguments/AngleArgument
field_242993_a,angle,2,,net/minecraft/command/arguments/AngleArgument$Result
field_242994_b,isRelative,2,,net/minecraft/command/arguments/AngleArgument$Result
field_243000_E,NO_PENDING_INVITES_TEXT,0,,com/mojang/realmsclient/RealmsMainScreen
field_243001_F,PENDING_INVITES_TEXT,0,,com/mojang/realmsclient/RealmsMainScreen
field_243002_G,TRIAL_MESSAGE_LINES,0,,com/mojang/realmsclient/RealmsMainScreen
field_243003_H,SERVER_UNITIALIZED_TEXT,0,,com/mojang/realmsclient/RealmsMainScreen
field_243004_I,SUBSCRIPTION_EXPIRED_TEXT,0,,com/mojang/realmsclient/RealmsMainScreen
field_243005_J,SUBSCRIPTION_RENEW_TEXT,0,,com/mojang/realmsclient/RealmsMainScreen
field_243006_K,TRIAL_EXPIRED_TEXT,0,,com/mojang/realmsclient/RealmsMainScreen
field_243007_L,SUBSCRIPTION_CREATE_TEXT,0,,com/mojang/realmsclient/RealmsMainScreen
field_243008_M,SELECT_MINIGAME_PREFIX,0,,com/mojang/realmsclient/RealmsMainScreen
field_243009_N,POPUP_TEXT,0,,com/mojang/realmsclient/RealmsMainScreen
field_243010_O,SERVER_EXPIRED_TOOLTIP,0,,com/mojang/realmsclient/RealmsMainScreen
field_243011_P,SERVER_EXPIRES_SOON_TOOLTIP,0,,com/mojang/realmsclient/RealmsMainScreen
field_243012_Q,SERVER_EXPIRES_IN_DAY_TOOLTIP,0,,com/mojang/realmsclient/RealmsMainScreen
field_243013_R,SERVER_OPEN_TOOLTIP,0,,com/mojang/realmsclient/RealmsMainScreen
field_243014_S,SERVER_CLOSED_TOOLTIP,0,,com/mojang/realmsclient/RealmsMainScreen
field_243015_T,LEAVE_SERVER_TOOLTIP,0,,com/mojang/realmsclient/RealmsMainScreen
field_243016_U,CONFIGURE_SERVER_TOOLTIP,0,,com/mojang/realmsclient/RealmsMainScreen
field_243017_V,SERVER_INFO_TOOLTIP,0,,com/mojang/realmsclient/RealmsMainScreen
field_243018_W,NEWS_TOOLTIP,0,,com/mojang/realmsclient/RealmsMainScreen
field_243019_aI,formattedPopup,0,,com/mojang/realmsclient/RealmsMainScreen
field_243085_b,URI_SCHEMA_PATTERN,0,,com/mojang/realmsclient/dto/UploadInfo
field_243091_v,SLOT_ACTIVE_TOOLTIP,0,,com/mojang/realmsclient/gui/RealmsServerSlotButton
field_243092_w,SWITCH_TO_MINIGAME_SLOT_TOOLTIP,0,,com/mojang/realmsclient/gui/RealmsServerSlotButton
field_243093_x,SWITCH_TO_WORLD_SLOT_TOOLTIP,0,,com/mojang/realmsclient/gui/RealmsServerSlotButton
field_243094_p,RESTORE_TOOLTIP,0,,com/mojang/realmsclient/gui/screens/RealmsBackupScreen
field_243095_q,HAS_CHANGES_TOOLTIP,0,,com/mojang/realmsclient/gui/screens/RealmsBackupScreen
field_243096_r,TITLE,0,,com/mojang/realmsclient/gui/screens/RealmsBackupScreen
field_243097_s,NO_BACKUPS_LABEL,0,,com/mojang/realmsclient/gui/screens/RealmsBackupScreen
field_243104_a,OUTDATED_TITLE,0,,com/mojang/realmsclient/gui/screens/RealmsClientOutdatedScreen
field_243105_b,OUTDATED_MESSAGES,0,,com/mojang/realmsclient/gui/screens/RealmsClientOutdatedScreen
field_243106_c,INCOMPATIBLE_TITLE,0,,com/mojang/realmsclient/gui/screens/RealmsClientOutdatedScreen
field_243107_p,INCOMPATIBLE_MESSAGES,0,,com/mojang/realmsclient/gui/screens/RealmsClientOutdatedScreen
field_243108_r,TITLE,0,,com/mojang/realmsclient/gui/screens/RealmsConfigureWorldScreen
field_243109_s,WORLD_TITLE,0,,com/mojang/realmsclient/gui/screens/RealmsConfigureWorldScreen
field_243110_t,MINIGAME_PREFIX,0,,com/mojang/realmsclient/gui/screens/RealmsConfigureWorldScreen
field_243111_u,SERVER_EXPIRED_TOOLTIP,0,,com/mojang/realmsclient/gui/screens/RealmsConfigureWorldScreen
field_243112_v,SERVER_EXPIRING_SOON_TOOLTIP,0,,com/mojang/realmsclient/gui/screens/RealmsConfigureWorldScreen
field_243113_w,SERVER_EXPIRING_IN_DAY_TOOLTIP,0,,com/mojang/realmsclient/gui/screens/RealmsConfigureWorldScreen
field_243114_x,SERVER_OPEN_TOOLTIP,0,,com/mojang/realmsclient/gui/screens/RealmsConfigureWorldScreen
field_243115_y,SERVER_CLOSED_TOOLTIP,0,,com/mojang/realmsclient/gui/screens/RealmsConfigureWorldScreen
field_243116_a,NAME_LABEL,0,,com/mojang/realmsclient/gui/screens/RealmsCreateRealmScreen
field_243117_b,DESCRIPTION_LABEL,0,,com/mojang/realmsclient/gui/screens/RealmsCreateRealmScreen
field_243118_b,NAME_LABEL,0,,com/mojang/realmsclient/gui/screens/RealmsInviteScreen
field_243119_c,NO_SUCH_PLAYER_ERROR_TEXT,0,,com/mojang/realmsclient/gui/screens/RealmsInviteScreen
field_243122_a,MESSAGE,0,,com/mojang/realmsclient/gui/screens/RealmsParentalConsentScreen
field_243123_c,messageLines,0,,com/mojang/realmsclient/gui/screens/RealmsParentalConsentScreen
field_243124_p,NO_PENDING_INVITES_TEXT,0,,com/mojang/realmsclient/gui/screens/RealmsPendingInvitesScreen
field_243125_q,ACCEPT_INVITE_TOOLTIP,0,,com/mojang/realmsclient/gui/screens/RealmsPendingInvitesScreen
field_243126_r,REJECT_INVITE_TOOLTIP,0,,com/mojang/realmsclient/gui/screens/RealmsPendingInvitesScreen
field_243137_J,hoveredUserAction,0,,com/mojang/realmsclient/gui/screens/RealmsPlayerScreen
field_243138_r,NORMAL_USER_TOOLTIP,0,,com/mojang/realmsclient/gui/screens/RealmsPlayerScreen
field_243139_s,OP_TOOLTIP,0,,com/mojang/realmsclient/gui/screens/RealmsPlayerScreen
field_243140_t,REMOVE_ENTRY_TOOLTIP,0,,com/mojang/realmsclient/gui/screens/RealmsPlayerScreen
field_243141_u,INVITED_LABEL,0,,com/mojang/realmsclient/gui/screens/RealmsPlayerScreen
field_243144_a,SEED_LABEL,0,,com/mojang/realmsclient/gui/screens/RealmsResetNormalWorldScreen
field_243145_b,LEVEL_TYPES,0,,com/mojang/realmsclient/gui/screens/RealmsResetNormalWorldScreen
field_243147_b,WORLD_TEXT,0,,com/mojang/realmsclient/gui/screens/RealmsSelectFileToUploadScreen
field_243148_c,REQUIRES_CONVERSION_TEXT,0,,com/mojang/realmsclient/gui/screens/RealmsSelectFileToUploadScreen
field_243149_p,HARDCORE_TEXT,0,,com/mojang/realmsclient/gui/screens/RealmsSelectFileToUploadScreen
field_243150_q,CHEATS_TEXT,0,,com/mojang/realmsclient/gui/screens/RealmsSelectFileToUploadScreen
field_243160_c,name,0,,com/mojang/realmsclient/gui/screens/RealmsSelectFileToUploadScreen$WorldSelectionEntry
field_243161_d,id,0,,com/mojang/realmsclient/gui/screens/RealmsSelectFileToUploadScreen$WorldSelectionEntry
field_243162_e,info,0,,com/mojang/realmsclient/gui/screens/RealmsSelectFileToUploadScreen$WorldSelectionEntry
field_243163_q,PUBLISHER_LINK_TOOLTIP,0,,com/mojang/realmsclient/gui/screens/RealmsSelectWorldTemplateScreen
field_243164_r,TRAILER_LINK_TOOLTIP,0,,com/mojang/realmsclient/gui/screens/RealmsSelectWorldTemplateScreen
field_243169_a,NAME_LABEL,0,,com/mojang/realmsclient/gui/screens/RealmsSettingsScreen
field_243170_b,DESCRIPTION_LABEL,0,,com/mojang/realmsclient/gui/screens/RealmsSettingsScreen
field_243171_r,GAME_MODE_LABEL,0,,com/mojang/realmsclient/gui/screens/RealmsSlotOptionsScreen
field_243172_s,NAME_LABEL,0,,com/mojang/realmsclient/gui/screens/RealmsSlotOptionsScreen
field_243173_b,SUBSCRIPTION_TITLE,0,,com/mojang/realmsclient/gui/screens/RealmsSubscriptionInfoScreen
field_243174_c,SUBSCRIPTION_START_LABEL,0,,com/mojang/realmsclient/gui/screens/RealmsSubscriptionInfoScreen
field_243175_p,TIME_LEFT_LABEL,0,,com/mojang/realmsclient/gui/screens/RealmsSubscriptionInfoScreen
field_243176_q,DAYS_LEFT_LABEL,0,,com/mojang/realmsclient/gui/screens/RealmsSubscriptionInfoScreen
field_243177_r,SUBSCRIPTION_EXPIRED_TEXT,0,,com/mojang/realmsclient/gui/screens/RealmsSubscriptionInfoScreen
field_243178_s,SUBSCRIPTION_LESS_THAN_A_DAY_TEXT,0,,com/mojang/realmsclient/gui/screens/RealmsSubscriptionInfoScreen
field_243179_t,MONTH_SUFFIX,0,,com/mojang/realmsclient/gui/screens/RealmsSubscriptionInfoScreen
field_243180_u,MONTHS_SUFFIX,0,,com/mojang/realmsclient/gui/screens/RealmsSubscriptionInfoScreen
field_243181_v,DAY_SUFFIX,0,,com/mojang/realmsclient/gui/screens/RealmsSubscriptionInfoScreen
field_243182_w,DAYS_SUFFIX,0,,com/mojang/realmsclient/gui/screens/RealmsSubscriptionInfoScreen
field_243184_b,TITLE,0,,com/mojang/realmsclient/gui/screens/RealmsTermsScreen
field_243185_c,TERMS_STATIC_TEXT,0,,com/mojang/realmsclient/gui/screens/RealmsTermsScreen
field_243186_p,TERMS_LINK_TEXT,0,,com/mojang/realmsclient/gui/screens/RealmsTermsScreen
field_243187_p,VERIFYING_TEXT,0,,com/mojang/realmsclient/gui/screens/RealmsUploadScreen
field_243189_d,VALUES,0,,net/minecraft/client/settings/PointOfView
field_243190_e,firstPerson,0,,net/minecraft/client/settings/PointOfView
field_243191_f,mirrored,0,,net/minecraft/client/settings/PointOfView
field_243215_X,ACCESSIBILITY_TOOLTIP_FOV_EFFECT,0,,net/minecraft/client/AbstractOption
field_243216_Y,ACCESSIBILITY_TOOLTIP_SCREEN_EFFECT,0,,net/minecraft/client/AbstractOption
field_243217_ac,caption,0,,net/minecraft/client/AbstractOption
field_243218_j,FOV_EFFECTS_SCALE,0,,net/minecraft/client/AbstractOption
field_243219_k,SCREEN_EFFECTS_SCALE,0,,net/minecraft/client/AbstractOption
field_243226_aM,screenEffectScale,0,,net/minecraft/client/GameSettings
field_243227_aN,fovEffectScale,0,,net/minecraft/client/GameSettings
field_243228_bb,cameraType,0,,net/minecraft/client/GameSettings
field_243231_s,SMOKER_CATEGORIES,0,,net/minecraft/client/util/RecipeBookCategories
field_243232_t,BLAST_FURNACE_CATEGORIES,0,,net/minecraft/client/util/RecipeBookCategories
field_243233_u,FURNACE_CATEGORIES,0,,net/minecraft/client/util/RecipeBookCategories
field_243234_v,CRAFTING_CATEGORIES,0,,net/minecraft/client/util/RecipeBookCategories
field_243235_w,AGGREGATE_CATEGORIES,0,,net/minecraft/client/util/RecipeBookCategories
field_243249_e,DEMO_EXPIRED_TEXT,0,,net/minecraft/client/gui/IngameGui
field_243252_b,UNPARSED_STYLE,0,,net/minecraft/client/gui/CommandSuggestionHelper
field_243253_c,LITERAL_STYLE,0,,net/minecraft/client/gui/CommandSuggestionHelper
field_243254_d,ARGUMENT_STYLES,0,,net/minecraft/client/gui/CommandSuggestionHelper
field_243257_a,EMPTY,0,,net/minecraft/client/gui/IBidiRenderer
field_243267_a,text,0,,net/minecraft/client/gui/IBidiRenderer$Entry
field_243268_b,width,0,,net/minecraft/client/gui/IBidiRenderer$Entry
field_243272_c,TITLE_TEXT,0,,net/minecraft/client/gui/toasts/RecipeToast
field_243273_d,DESCRIPTION_TEXT,0,,net/minecraft/client/gui/toasts/RecipeToast
field_243274_p,message,0,,net/minecraft/client/gui/screen/AlertScreen
field_243275_q,message,0,,net/minecraft/client/gui/screen/ConfirmBackupScreen
field_243276_q,message,0,,net/minecraft/client/gui/screen/ConfirmScreen
field_243277_a,BIOME_SELECT_INFO,0,,net/minecraft/client/gui/screen/CreateBuffetWorldScreen
field_243278_p,biomes,0,,net/minecraft/client/gui/screen/CreateBuffetWorldScreen
field_243282_c,name,0,,net/minecraft/client/gui/screen/CreateBuffetWorldScreen$BiomeList$BiomeEntry
field_243284_a,message,0,,net/minecraft/client/gui/screen/DatapackFailureScreen
field_243285_p,deathScore,0,,net/minecraft/client/gui/screen/DeathScreen
field_243286_b,movementMessage,0,,net/minecraft/client/gui/screen/DemoScreen
field_243287_c,durationMessage,0,,net/minecraft/client/gui/screen/DemoScreen
field_243288_a,ENTER_IP_LABEL,0,,net/minecraft/client/gui/screen/ServerListScreen
field_243289_b,message,0,,net/minecraft/client/gui/screen/DisconnectedScreen
field_243290_a,NAME_LABEL,0,,net/minecraft/client/gui/screen/AddServerScreen
field_243291_b,IP_LABEL,0,,net/minecraft/client/gui/screen/AddServerScreen
field_243292_c,WARNING_LABEL,0,,net/minecraft/client/gui/screen/LanguageScreen
field_243307_a,DOWNLOADING_TERRAIN_TEXT,0,,net/minecraft/client/gui/screen/DownloadTerrainScreen
field_243310_a,ALLOW_COMMANDS_LABEL,0,,net/minecraft/client/gui/screen/ShareToLanScreen
field_243311_b,GAME_MODE_LABEL,0,,net/minecraft/client/gui/screen/ShareToLanScreen
field_243312_c,INFO_TEXT,0,,net/minecraft/client/gui/screen/ShareToLanScreen
field_243313_c,smallOptions,0,,net/minecraft/client/gui/screen/WithNarratorSettingsScreen
field_243314_p,narratorButton,0,,net/minecraft/client/gui/screen/WithNarratorSettingsScreen
field_243315_q,list,0,,net/minecraft/client/gui/screen/WithNarratorSettingsScreen
field_243320_c,PENDING_TEXT,0,,net/minecraft/client/gui/screen/StatsScreen
field_243321_c,statDisplay,0,,net/minecraft/client/gui/screen/StatsScreen$CustomStatsList$Entry
field_243322_c,mobName,0,,net/minecraft/client/gui/screen/StatsScreen$MobStatsList$Entry
field_243323_d,kills,0,,net/minecraft/client/gui/screen/StatsScreen$MobStatsList$Entry
field_243324_e,hasKills,0,,net/minecraft/client/gui/screen/StatsScreen$MobStatsList$Entry
field_243325_f,killedBy,0,,net/minecraft/client/gui/screen/StatsScreen$MobStatsList$Entry
field_243326_g,wasKilledBy,0,,net/minecraft/client/gui/screen/StatsScreen$MobStatsList$Entry
field_243327_c,VERY_SAD_LABEL,0,,net/minecraft/client/gui/advancements/AdvancementsScreen
field_243328_p,NO_ADVANCEMENTS_LABEL,0,,net/minecraft/client/gui/advancements/AdvancementsScreen
field_243329_q,TITLE,0,,net/minecraft/client/gui/advancements/AdvancementsScreen
field_243330_s,SET_COMMAND_LABEL,0,,net/minecraft/client/gui/screen/AbstractCommandBlockScreen
field_243331_t,COMMAND_LABEL,0,,net/minecraft/client/gui/screen/AbstractCommandBlockScreen
field_243332_u,PREVIOUS_OUTPUT_LABEL,0,,net/minecraft/client/gui/screen/AbstractCommandBlockScreen
field_243333_B,TOO_EXPENSIVE_TEXT,0,,net/minecraft/client/gui/screen/inventory/AnvilScreen
field_243334_B,PRIMARY_EFFECT_LABEL,0,,net/minecraft/client/gui/screen/inventory/BeaconScreen
field_243335_C,SECONDARY_EFFECT_LABEL,0,,net/minecraft/client/gui/screen/inventory/BeaconScreen
field_243336_e,tooltip,0,,net/minecraft/client/gui/screen/inventory/BeaconScreen$PowerButton
field_243338_K,pageMsg,0,,net/minecraft/client/gui/screen/EditBookScreen
field_243339_L,ownerText,0,,net/minecraft/client/gui/screen/EditBookScreen
field_243340_a,EDIT_TITLE_LABEL,0,,net/minecraft/client/gui/screen/EditBookScreen
field_243341_b,FINALIZE_WARNING_LABEL,0,,net/minecraft/client/gui/screen/EditBookScreen
field_243342_c,BLACK_CURSOR,0,,net/minecraft/client/gui/screen/EditBookScreen
field_243343_p,GRAY_CURSOR,0,,net/minecraft/client/gui/screen/EditBookScreen
field_243344_s,pageMsg,0,,net/minecraft/client/gui/screen/ReadBookScreen
field_243345_D,TRASH_SLOT_TOOLTIP,0,,net/minecraft/client/gui/screen/inventory/CreativeScreen
field_243346_a,JOINT_LABEL,0,,net/minecraft/client/gui/screen/JigsawScreen
field_243347_b,POOL_LABEL,0,,net/minecraft/client/gui/screen/JigsawScreen
field_243348_c,NAME_LABEL,0,,net/minecraft/client/gui/screen/JigsawScreen
field_243349_p,TARGET_LABEL,0,,net/minecraft/client/gui/screen/JigsawScreen
field_243350_q,FINAL_STATE_LABEL,0,,net/minecraft/client/gui/screen/JigsawScreen
field_243351_B,TRADES_LABEL,0,,net/minecraft/client/gui/screen/inventory/MerchantScreen
field_243352_C,LEVEL_SEPARATOR,0,,net/minecraft/client/gui/screen/inventory/MerchantScreen
field_243353_D,DEPRECATED_TOOLTIP,0,,net/minecraft/client/gui/screen/inventory/MerchantScreen
field_243355_a,NAME_LABEL,0,,net/minecraft/client/gui/screen/EditStructureScreen
field_243356_b,POSITION_LABEL,0,,net/minecraft/client/gui/screen/EditStructureScreen
field_243357_c,SIZE_LABEL,0,,net/minecraft/client/gui/screen/EditStructureScreen
field_243358_p,INTEGRITY_LABEL,0,,net/minecraft/client/gui/screen/EditStructureScreen
field_243359_q,CUSTOM_DATA_LABEL,0,,net/minecraft/client/gui/screen/EditStructureScreen
field_243360_r,INCLUDE_ENTITIES_LABEL,0,,net/minecraft/client/gui/screen/EditStructureScreen
field_243361_s,DETECT_SIZE_LABEL,0,,net/minecraft/client/gui/screen/EditStructureScreen
field_243362_t,SHOW_AIR_LABEL,0,,net/minecraft/client/gui/screen/EditStructureScreen
field_243363_u,SHOW_BOUNDING_BOX_LABEL,0,,net/minecraft/client/gui/screen/EditStructureScreen
field_243364_s,message,0,,net/minecraft/client/gui/screen/MultiplayerWarningScreen
field_243365_r,SCANNING_LABEL,0,,net/minecraft/client/gui/screen/ServerSelectionList
field_243366_s,CANT_RESOLVE_TEXT,0,,net/minecraft/client/gui/screen/ServerSelectionList
field_243367_t,CANT_CONNECT_TEXT,0,,net/minecraft/client/gui/screen/ServerSelectionList
field_243368_u,CLIENT_OUT_OF_DATE_TOOLTIP,0,,net/minecraft/client/gui/screen/ServerSelectionList
field_243369_v,SERVER_OUT_OF_DATE_TOOLTIP,0,,net/minecraft/client/gui/screen/ServerSelectionList
field_243370_w,NO_CONNECTION_TOOLTIP,0,,net/minecraft/client/gui/screen/ServerSelectionList
field_243371_x,PINGING_TOOLTIP,0,,net/minecraft/client/gui/screen/ServerSelectionList
field_243386_c,LAN_SERVER_HEADER,0,,net/minecraft/client/gui/screen/ServerSelectionList$LanDetectedEntry
field_243387_d,HIDDEN_ADDRESS_TEXT,0,,net/minecraft/client/gui/screen/ServerSelectionList$LanDetectedEntry
